|	P04062
21	1.0
|	P04075
10	0.7308200088015256
12	0.2691799911984744
|	P05062
10	0.7308200088015256
12	0.2691799911984744
|	P04181
15	0.6768314687838325
17	0.32316853121616745
|	P04406
9	0.3966197878114977
10	0.6033802121885024
|	Q96L46
4	0.7233898305084746
6	0.27661016949152545
|	P04792
4	1.0
|	P04818
8	0.5676470588235294
10	0.43235294117647055
|	P04899
12	0.7803468208092486
16	0.21965317919075147
|	P11488
12	0.7803468208092486
16	0.21965317919075147
|	P09471
12	0.7803468208092486
16	0.21965317919075147
|	P19087
12	0.7803468208092486
16	0.21965317919075147
|	A8MTJ3
12	0.7803468208092486
16	0.21965317919075147
|	P05026
12	0.6646825396825398
16	0.3353174603174603
|	P05198
9	0.21044487427466155
10	0.7895551257253385
|	P05388
9	1.0
|	Q8NHW5
9	1.0
|	P05455
15	0.38969164308058996
16	0.6103083569194101
|	P05534
12	0.45862616186805716
13	0.541373838131943
|	P30447
12	0.45862616186805716
13	0.541373838131943
|	P06132
11	0.29693546700135964
12	0.7030645329986404
|	P06730
3	0.11905546403075233
4	0.8809445359692477
|	A6NMX2
4	1.0
|	P06733
15	1.0
|	P13929
15	1.0
|	P06748
9	0.18011743820838455
10	0.8198825617916154
|	P06753
7	1.0
|	P07203
2	0.7798353909465021
4	0.22016460905349794
|	P07437
16	0.18587264758958497
17	0.61446249033256
21	0.19966486207785517
|	A6NNZ2
16	0.18587264758958497
17	0.61446249033256
21	0.19966486207785517
|	Q9H4B7
16	0.18587264758958497
17	0.61446249033256
21	0.19966486207785517
|	P07711
11	1.0
|	P07737
1	1.0
|	P07741
2	0.18445829465588118
3	0.3243601644344251
4	0.4911815409096936
|	Q14568
11	1.0
|	Q58FG0
11	1.0
|	P07910
10	0.1411058613203933
11	0.8588941386796067
|	O60812
10	0.1411058613203933
11	0.8588941386796067
|	B2RXH8
10	0.1411058613203933
11	0.8588941386796067
|	P0DMR1
10	0.1411058613203933
11	0.8588941386796067
|	B7ZW38
10	0.1411058613203933
11	0.8588941386796067
|	Q86SE5
10	0.1411058613203933
11	0.8588941386796067
|	P07951
10	1.0
|	P09493
10	1.0
|	P08559
12	0.5555182261044851
13	0.4444817738955149
|	P29803
12	0.5555182261044851
13	0.4444817738955149
|	P08579
4	1.0
|	P08670
17	0.4244092681807754
18	0.5755907318192246
|	P41219
17	0.4244092681807754
18	0.5755907318192246
|	P14136
16	0.5904342148220698
18	0.4095657851779302
|	Q16352
18	1.0
|	P08708
1	1.0
|	P08754
12	1.0
|	P09012
6	1.0
|	P09211
3	0.4639672210171126
4	0.5360327789828875
|	P09382
2	1.0
|	P09417
4	0.871015148089532
6	0.12898485191046802
|	P09429
4	1.0
|	B2RPK0
4	1.0
|	P09488
4	1.0
|	Q03013
4	1.0
|	P09622
18	1.0
|	Q32P51
8	1.0
|	P09661
6	1.0
|	P09972
10	1.0
|	Q9BTM1
2	0.561995127580459
3	0.43800487241954095
|	Q6FI13
2	0.561995127580459
3	0.43800487241954095
|	P20671
2	0.561995127580459
3	0.43800487241954095
|	P0C0S8
2	0.561995127580459
3	0.43800487241954095
|	Q93077
2	0.561995127580459
3	0.43800487241954095
|	Q7L7L0
2	0.561995127580459
3	0.43800487241954095
|	P04908
2	0.561995127580459
3	0.43800487241954095
|	Q96QV6
2	0.561995127580459
3	0.43800487241954095
|	P16104
2	0.561995127580459
3	0.43800487241954095
|	P62987
2	0.41832229580573954
3	0.32516556291390725
6	0.2565121412803532
|	P62979
2	0.41832229580573954
3	0.32516556291390725
6	0.2565121412803532
|	Q01081
8	0.35894736842105257
9	0.6410526315789474
|	P0DN76
8	0.35894736842105257
9	0.6410526315789474
|	P10316
12	1.0
|	P01892
12	1.0
|	P10620
1	0.8493573264781491
3	0.15064267352185087
|	P10644
12	0.553933669636149
16	0.446066330363851
|	P10768
6	1.0
|	P10809
21	1.0
|	P11172
17	1.0
|	P11233
4	1.0
|	P11234
4	1.0
|	P11766
10	0.35714285714285715
11	0.6428571428571429
|	P11908
8	0.7618674604417985
12	0.23813253955820146
|	P12004
7	0.4920894708128751
8	0.507910529187125
|	P12268
18	0.41617147707979624
21	0.5838285229202037
|	P12277
13	0.7364626476453444
15	0.2635373523546556
|	P06732
13	0.7364626476453444
15	0.2635373523546556
|	P13489
15	0.660268270120259
17	0.339731729879741
|	P13674
21	1.0
|	P13693
2	0.55872902534809
3	0.44127097465191006
|	Q9HAU6
2	0.55872902534809
3	0.44127097465191006
|	Q56UQ5
2	0.55872902534809
3	0.44127097465191006
|	P13861
16	1.0
|	P31323
16	1.0
|	P13995
9	0.5038307187157972
11	0.49616928128420285
|	P14550
9	1.0
|	P14618
19	0.30150834403080873
21	0.6984916559691913
|	P30613
21	1.0
|	P63162
4	1.0
|	P14678
4	1.0
|	P15121
8	0.42387005649717513
9	0.34703389830508474
11	0.22909604519774013
|	P15328
8	0.2982502651113468
9	0.7017497348886532
|	P15374
4	1.0
|	P15531
1	0.3593073593073593
2	0.6406926406926406
|	P15559
6	1.0
|	P15880
7	0.6335616438356165
9	0.3664383561643836
|	P15927
6	1.0
|	P16083
3	0.2406572487726681
4	0.759342751227332
|	P16152
6	0.278383072793305
7	0.5199747355123954
11	0.20164219169429973
|	P18846
8	0.25581395348837205
9	0.7441860465116279
|	P16220
9	1.0
|	P16402
6	0.559060973018908
7	0.440939026981092
|	P22492
6	0.559060973018908
7	0.440939026981092
|	P17612
12	1.0
|	P22612
12	1.0
|	P17931
5	1.0
|	P17980
15	0.7572068289952422
17	0.24279317100475786
|	P17987
21	1.0
|	P18031
18	1.0
|	P18085
1	0.3796064789651049
3	0.6203935210348951
|	P18124
5	0.20976720647773278
6	0.7902327935222673
|	P18621
1	0.3210582291943632
3	0.22161659133209255
4	0.3023132145705929
6	0.15501196490295135
|	P18669
5	1.0
|	Q8N0Y7
5	1.0
|	P15259
5	1.0
|	P18754
15	1.0
|	P19387
8	1.0
|	P19388
4	1.0
|	P19623
7	0.5009140767824497
9	0.4990859232175503
|	P19971
16	0.4754
17	0.5246
|	P20339
3	1.0
|	P20340
3	1.0
|	Q9NRW1
3	1.0
|	P21266
4	1.0
|	P21283
12	1.0
|	P21291
1	0.8801105608660601
3	0.11988943913393987
|	P21796
6	0.252478434401957
7	0.747521565598043
|	P21964
6	1.0
|	P22061
3	0.15079279473627444
4	0.6794304821486356
6	0.16977672311509007
|	P22087
9	0.8335028330669766
11	0.16649716693302336
|	P22392
1	0.1359840018821315
2	0.8640159981178684
|	O60361
1	0.1359840018821315
2	0.8640159981178684
|	P22626
9	1.0
|	P22694
12	1.0
|	P23193
9	0.25025267839094395
10	0.749747321609056
|	P23381
17	1.0
|	P23396
6	0.5210304176975694
8	0.47896958230243053
|	P23528
2	0.3783025830258302
3	0.6216974169741698
|	P23919
3	1.0
|	P24534
6	1.0
|	P25398
1	0.22834847128054242
2	0.7716515287194576
|	P25685
10	0.17117516629711754
11	0.8288248337028825
|	P25786
6	1.0
|	P25787
3	1.0
|	P25788
5	1.0
|	P25789
5	1.0
|	P26368
21	1.0
|	P26373
4	0.6523379598436869
6	0.3476620401563132
|	P26583
4	1.0
|	P27105
6	1.0
|	P27348
5	0.27825130602144627
6	0.560901842177619
8	0.16084685180093483
|	P27635
3	0.45604599406528185
4	0.2844955489614243
6	0.2594584569732937
|	Q96L21
3	0.45604599406528185
4	0.2844955489614243
6	0.2594584569732937
|	P27695
9	1.0
|	P27797
17	0.4877535687453043
18	0.5122464312546957
|	P28065
2	1.0
|	P28066
4	0.19359293012979836
5	0.8064070698702016
|	P28072
3	1.0
|	P28482
12	1.0
|	P29692
9	1.0
|	P30040
5	1.0
|	P30041
4	1.0
|	P30043
2	0.3610401671697237
3	0.6389598328302764
|	P30044
2	1.0
|	P30050
2	0.36620674055643515
3	0.6337932594435649
|	P30085
2	1.0
|	P30086
1	0.28775072536899204
2	0.7122492746310081
|	P30419
21	1.0
|	O60551
21	1.0
|	P30453
12	1.0
|	P30457
12	1.0
|	P30450
12	1.0
|	P18462
12	1.0
|	P30456
12	1.0
|	Q29940
12	0.2563045986484259
13	0.7436954013515741
|	P30493
12	0.2563045986484259
13	0.7436954013515741
|	P30492
12	0.2563045986484259
13	0.7436954013515741
|	P30508
12	1.0
|	P30510
12	1.0
|	Q07000
12	1.0
|	P30504
12	1.0
|	Q29960
12	1.0
|	P30505
12	1.0
|	Q9TNN7
12	1.0
|	P30501
12	1.0
|	Q95604
12	1.0
|	P30519
9	0.7770404005122832
12	0.22295959948771685
|	P30533
12	1.0
|	P30536
1	0.7539767970338476
3	0.24602320296615238
|	P30626
1	1.0
|	P30740
12	0.7089090042877562
15	0.29109099571224395
|	P50453
12	0.7089090042877562
15	0.29109099571224395
|	P31153
15	0.3757992327365729
16	0.6242007672634271
|	Q00266
15	0.3757992327365729
16	0.6242007672634271
|	P31350
13	1.0
|	P31689
15	0.8044940967373365
17	0.19550590326266346
|	P31942
9	1.0
|	P31943
16	0.3167442607160058
17	0.36586932091828545
18	0.3173864183657088
|	P31946
5	1.0
|	P31947
5	0.26981336218555585
6	0.7301866378144442
|	P32119
2	1.0
|	P32322
7	1.0
|	P32969
2	0.8526193847342
4	0.14738061526579999
|	P35232
5	1.0
|	P35237
12	0.5997817487382349
13	0.4002182512617651
|	P35249
11	0.48558055261965877
12	0.5144194473803413
|	P35250
12	0.39506927465362673
13	0.6049307253463733
|	P35268
1	0.7491261091691315
4	0.2508738908308685
|	P35270
5	0.6011815252416756
7	0.39881847475832444
|	P35659
13	0.1325699745547074
15	0.3840966921119593
16	0.4833333333333334
|	P35998
15	0.3600613849990409
16	0.6399386150009592
|	P36404
3	1.0
|	P36405
1	0.29960000000000003
3	0.7004
|	P36507
13	0.4274193548387097
16	0.5725806451612904
|	P36542
7	1.0
|	P36543
6	0.26517766497461925
7	0.7348223350253807
|	P36578
16	0.7935726693688476
18	0.20642733063115232
|	P36871
21	1.0
|	P36952
12	1.0
|	P36957
15	0.14648997134670488
16	0.8535100286532951
|	P37235
3	1.0
|	P84074
3	1.0
|	P61601
3	1.0
|	P37268
16	0.32292423142096344
17	0.6770757685790365
|	P37802
2	0.5652287924478825
3	0.43477120755211746
|	Q9UI15
2	0.5652287924478825
3	0.43477120755211746
|	P37837
10	1.0
|	P38117
5	1.0
|	P38159
13	1.0
|	Q96E39
13	1.0
|	O75526
13	1.0
|	P38919
15	1.0
|	P39023
15	0.604312114989733
17	0.39568788501026697
|	Q92901
15	0.604312114989733
17	0.39568788501026697
|	P39687
5	0.5099355899684802
6	0.4900644100315198
|	O43423
5	0.5099355899684802
6	0.4900644100315198
|	P39748
13	0.4107862903225806
16	0.5892137096774194
|	P40121
11	0.15338941118258287
12	0.6968085106382979
16	0.14980207817911922
|	P40227
21	1.0
|	Q92526
21	1.0
|	P40261
5	0.24008168028004667
6	0.5937864644107351
8	0.1661318553092182
|	P40429
3	1.0
|	P40616
1	0.42778258986574275
3	0.5722174101342572
|	P40925
9	1.0
|	P40926
8	1.0
|	P40938
11	0.11837570012925464
12	0.7720809995691513
16	0.10954330030159413
|	P41091
16	0.41022900763358777
17	0.5897709923664122
|	Q2VIR3
16	0.41022900763358777
17	0.5897709923664122
|	P41227
6	1.0
|	Q9BSU3
6	1.0
|	P41247
4	1.0
|	P42330
9	0.7769082590898146
13	0.2230917409101854
|	Q04828
9	0.7769082590898146
13	0.2230917409101854
|	P52895
9	0.7769082590898146
13	0.2230917409101854
|	P17516
9	0.7769082590898146
13	0.2230917409101854
|	P42765
12	0.4121037463976945
13	0.5878962536023055
|	P43034
15	1.0
|	P43307
8	0.5510015814443858
9	0.4489984185556141
|	P43487
4	0.3834
7	0.3409
8	0.2757
|	P43686
15	0.7929015296367112
17	0.20709847036328874
|	P45877
2	0.24678696611709722
3	0.5504348954952617
7	0.2027781383876412
|	P46109
10	0.619737112343397
12	0.380262887656603
|	P46776
1	0.6832274459974587
3	0.18881829733163913
6	0.12795425667090213
|	P46777
8	1.0
|	P46778
1	0.7219041560644615
3	0.27809584393553854
|	P46779
1	1.0
|	P46781
2	0.7126391617550754
4	0.2873608382449247
|	P46782
2	0.6688655907645188
4	0.21180351042525622
6	0.119330898810225
|	P46783
2	0.5966386554621849
3	0.40336134453781514
|	Q9NQ39
2	0.5966386554621849
3	0.40336134453781514
|	P46926
7	1.0
|	Q8TDQ7
6	0.18824904998538436
7	0.8117509500146156
|	P47755
8	0.21984580950012433
9	0.7801541904998757
|	P47756
6	0.40669788562508874
7	0.16872427983539096
9	0.42457783453952036
|	P47813
1	1.0
|	O14602
1	1.0
|	P47914
1	0.5235390496996177
3	0.4764609503003823
|	P48047
2	0.40176828568147893
3	0.5982317143185211
|	P48444
21	1.0
|	P48643
21	1.0
|	P48739
7	1.0
|	P49189
17	1.0
|	P49354
15	1.0
|	P49366
12	1.0
|	P49368
21	1.0
|	P49411
15	0.7183071981862837
17	0.28169280181371625
|	P49591
21	1.0
|	P49642
15	1.0
|	P49720
3	1.0
|	P49721
2	0.1565098671962269
3	0.843490132803773
|	P49770
11	0.29274232830004876
12	0.7072576716999514
|	P50213
10	0.5544631306597672
12	0.44553686934023284
|	P50402
8	1.0
|	P50454
15	1.0
|	P50502
15	0.41700767263427113
16	0.5829923273657289
|	Q8NFI4
15	0.41700767263427113
16	0.5829923273657289
|	P50579
21	0.19920000000000002
22	0.8008000000000001
|	P50914
4	1.0
|	P50990
21	1.0
|	P51148
3	0.6640849469081824
5	0.33591505309181763
|	P51149
2	0.4155109734751582
3	0.5844890265248418
|	P51151
2	0.4283408976298538
4	0.5716591023701462
|	Q9NP90
2	0.4283408976298538
4	0.5716591023701462
|	P51153
2	1.0
|	P51452
1	1.0
|	P51553
12	1.0
|	P51571
1	0.557937846302096
2	0.44206215369790414
|	P51572
4	1.0
|	P48448
16	1.0
|	P30838
16	1.0
|	P43353
16	1.0
|	P51665
10	1.0
|	P51991
10	0.26201750609843594
11	0.5755488592337494
13	0.1624336346678146
|	P52292
21	1.0
|	P52565
4	1.0
|	P52597
15	0.6552401356900553
17	0.34475986430994465
|	P52788
12	1.0
|	P52815
1	1.0
|	P52907
8	0.25450985876101245
9	0.7454901412389876
|	P53004
9	0.1777131999552923
10	0.6127193472672404
12	0.20956745277746733
|	P53367
12	0.8091
16	0.1909
|	P53701
6	0.24478990649994367
7	0.7552100935000563
|	P54577
21	1.0
|	P54578
21	1.0
|	P54619
9	0.16064107342527023
10	0.7079140265871536
12	0.1314448999875761
|	P54709
9	0.6923865300146412
11	0.3076134699853587
|	P54819
5	1.0
|	P54920
7	1.0
|	Q9H115
7	1.0
|	P55010
17	0.6987267985887406
21	0.3012732014112594
|	P55039
11	0.17529039070749736
12	0.8247096092925026
|	P55209
16	0.43552888640803794
17	0.564471113591962
|	P55263
13	0.8151484818151485
15	0.18485151818485152
|	P55327
4	1.0
|	P55735
9	1.0
|	P56537
4	1.0
|	P56545
16	1.0
|	P57088
4	0.5454803060357042
6	0.4545196939642958
|	P59780
2	1.0
|	P59998
2	0.17650050864699898
3	0.823499491353001
|	P60510
8	1.0
|	P60709
13	0.2296976412854203
15	0.5828716162735477
17	0.18743074244103214
|	Q9BYX7
13	0.2296976412854203
15	0.5828716162735477
17	0.18743074244103214
|	P60842
15	0.558202490525176
16	0.441797509474824
|	Q14240
15	0.558202490525176
16	0.441797509474824
|	P60866
1	0.20109921082299886
2	0.5232525366403608
4	0.2756482525366403
|	P60900
4	1.0
|	P60953
1	0.45401996847083553
3	0.5459800315291645
|	P17081
2	0.2923548442022816
3	0.7076451557977185
|	Q9H4E5
2	0.2923548442022816
3	0.7076451557977185
|	P60981
2	0.777657560183933
4	0.22234243981606708
|	P61006
2	0.13329590117911286
3	0.49028635597978665
4	0.37641774284110047
|	Q92930
2	0.13329590117911286
3	0.49028635597978665
4	0.37641774284110047
|	P61009
1	0.27081824764663287
2	0.7291817523533672
|	P61019
2	0.6317630888416844
4	0.3682369111583157
|	P61026
2	0.7080426484138476
4	0.29195735158615244
|	P61081
1	0.31789044289044294
3	0.6821095571095571
|	P61086
3	1.0
|	P61088
1	1.0
|	Q5JXB2
1	1.0
|	P61106
3	1.0
|	P61158
15	1.0
|	Q9P1U1
15	1.0
|	P61163
13	0.4453191853499914
15	0.5546808146500086
|	P61201
16	1.0
|	P61224
1	0.276873798846893
3	0.723126201153107
|	P62834
1	0.276873798846893
3	0.723126201153107
|	A6NIZ1
1	0.276873798846893
3	0.723126201153107
|	P61247
7	0.6726000304275065
9	0.32739996957249357
|	P61254
1	0.5504539106145251
2	0.44954608938547486
|	P61289
6	0.838976785450244
10	0.16102321454975602
|	P61313
3	1.0
|	P61353
1	0.6248045857217301
3	0.196195935383012
7	0.17899947889525794
|	P61586
1	0.2123229220003414
2	0.5896910735620413
4	0.19798600443761735
|	P61758
3	1.0
|	P61916
1	1.0
|	P61923
1	0.46321664129883305
3	0.536783358701167
|	P61964
9	1.0
|	P61981
5	0.47434769862210496
6	0.5256523013778951
|	P62081
2	1.0
|	P62191
18	0.6629605406583824
21	0.33703945934161766
|	P62195
13	0.22482758620689655
15	0.20750957854406132
16	0.25992337164750956
18	0.30773946360153254
|	P62241
4	0.679813029506281
6	0.32018697049371897
|	P62244
1	1.0
|	P62249
1	0.7206425931191356
3	0.27935740688086436
|	P62256
1	1.0
|	P62258
5	0.25128139415684264
6	0.7487186058431574
|	P62263
1	0.7360441075120606
3	0.2639558924879393
|	P62266
1	0.45265335929892897
2	0.5473466407010711
|	P62269
1	1.0
|	P62277
1	1.0
|	P62280
2	1.0
|	P62330
2	0.2942622950819672
3	0.7057377049180328
|	P62424
6	1.0
|	P62495
16	1.0
|	P62701
5	0.14571589627959414
6	0.4873167981961668
7	0.36696730552423906
|	Q8TD47
5	0.14571589627959414
6	0.4873167981961668
7	0.36696730552423906
|	P22090
5	0.14571589627959414
6	0.4873167981961668
7	0.36696730552423906
|	P62750
1	1.0
|	P62753
7	1.0
|	P62820
3	1.0
|	P62826
3	0.8289081549715525
6	0.1710918450284476
|	P62829
1	1.0
|	P62851
1	1.0
|	P62906
4	1.0
|	P62910
1	1.0
|	P62913
1	0.22954068547446954
3	0.3478666355793891
4	0.4225926789461412
|	P62917
6	0.7971991701244814
8	0.20280082987551867
|	P62937
1	0.4061116664286734
2	0.5938883335713266
|	Q9Y536
1	0.4061116664286734
2	0.5938883335713266
|	P0DN26
1	0.4061116664286734
2	0.5938883335713266
|	F5H284
1	0.4061116664286734
2	0.5938883335713266
|	A0A0B4J2A2
1	0.4061116664286734
2	0.5938883335713266
|	A0A075B759
1	0.4061116664286734
2	0.5938883335713266
|	P0DN37
1	0.4061116664286734
2	0.5938883335713266
|	P62993
4	1.0
|	P62995
9	0.25924295774647893
10	0.5917693661971831
12	0.14898767605633806
|	P63000
1	0.5808572179858007
3	0.41914278201419924
|	P60763
1	0.5808572179858007
3	0.41914278201419924
|	P15153
1	0.5808572179858007
3	0.41914278201419924
|	P63104
5	0.5794428189797736
6	0.42055718102022643
|	P63151
16	0.6813186813186813
18	0.3186813186813187
|	Q9Y2T4
16	0.6813186813186813
18	0.3186813186813187
|	P63241
2	0.3663516889323341
3	0.633648311067666
|	Q9GZV4
2	0.3663516889323341
3	0.633648311067666
|	Q6IS14
2	0.3663516889323341
3	0.633648311067666
|	P63261
13	0.7854854213393143
15	0.21451457866068566
|	P63279
1	0.15845296764516822
2	0.48939361474180415
3	0.3521534176130277
|	P67775
8	0.30892162312395777
9	0.6910783768760422
|	P62714
8	0.30892162312395777
9	0.6910783768760422
|	P67870
4	1.0
|	P67936
6	0.442092886537331
7	0.557907113462669
|	P68032
13	0.670909821787485
15	0.32909017821251507
|	P68133
13	0.670909821787485
15	0.32909017821251507
|	P63267
13	0.670909821787485
15	0.32909017821251507
|	P62736
13	0.670909821787485
15	0.32909017821251507
|	P68036
1	0.1233
2	0.5
3	0.3767
|	P68104
16	0.352297165200391
17	0.6477028347996091
|	Q5VTE0
16	0.352297165200391
17	0.6477028347996091
|	P68363
16	0.21937842778793415
17	0.24588665447897623
18	0.20505789152955514
21	0.32967702620353445
|	P68371
17	0.7049019607843138
21	0.2950980392156863
|	P68402
5	0.2700906344410876
6	0.4618328298086607
10	0.26807653575025175
|	Q71DI3
1	0.8140934283452098
3	0.1859065716547902
|	Q16695
1	0.8140934283452098
3	0.1859065716547902
|	P84243
1	0.8140934283452098
3	0.1859065716547902
|	P68431
1	0.8140934283452098
3	0.1859065716547902
|	Q6NXT2
1	0.8140934283452098
3	0.1859065716547902
|	P78330
4	1.0
|	P78346
5	0.6879614767255217
7	0.3120385232744783
|	P78406
11	0.2869187531936638
12	0.7130812468063362
|	P78417
5	1.0
|	P82650
11	1.0
|	P82663
1	0.8488298545224542
3	0.15117014547754584
|	P82673
10	0.17796344647519582
11	0.8220365535248042
|	P82930
4	1.0
|	P82979
6	1.0
|	P83731
1	0.5866685657313773
3	0.41333143426862273
|	P83916
3	1.0
|	P84077
2	0.19157503484590369
3	0.8084249651540963
|	P84085
1	0.3931550802139037
3	0.6068449197860962
|	P84098
4	1.0
|	P84103
1	0.7543967911138537
4	0.24560320888614628
|	Q00577
12	0.5308056872037915
13	0.46919431279620855
|	Q00688
5	1.0
|	Q00765
1	1.0
|	Q00796
11	0.6110682904270078
12	0.38893170957299217
|	Q01085
12	0.6097697922515442
13	0.39023020774845585
|	Q01105
11	0.6034658511722731
13	0.3965341488277268
|	P0DME0
11	0.6034658511722731
13	0.3965341488277268
|	Q01130
7	1.0
|	Q9BRL6
7	1.0
|	Q01518
18	1.0
|	Q01581
21	1.0
|	Q02127
12	0.258
13	0.742
|	Q02543
1	0.30730809674027343
3	0.6926919032597265
|	Q02790
18	1.0
|	Q02878
9	1.0
